date,temp,humidity,precipitation
2017/02/01,17.075000000000003,75.95833333333333,0.0
2017/02/02,15.645833333333334,73.125,0.0
2017/02/03,19.775,68.91666666666667,0.0
2017/02/04,19.724999999999998,75.66666666666667,0.0
2017/02/05,19.150000000000002,75.16666666666667,0.0
2017/02/06,17.8875,62.291666666666664,0.0
2017/02/07,17.854166666666668,61.583333333333336,0.0
2017/02/08,17.929166666666664,71.875,0.0
2017/02/09,11.712500000000004,69.04166666666667,3.0
2017/02/10,11.854166666666666,55.875,0.0
2017/02/11,12.4375,54.625,0.0
2017/02/12,14.37083333333333,60.083333333333336,0.0
2017/02/13,16.30833333333333,60.958333333333336,0.0
2017/02/14,16.93333333333334,54.791666666666664,0.0
2017/02/15,19.758333333333336,55.416666666666664,0.0
2017/02/16,19.391666666666662,58.625,0.0
2017/02/17,20.750000000000004,61.458333333333336,0.0
2017/02/18,19.804166666666667,70.5,0.0
2017/02/19,21.516666666666666,60.833333333333336,0.0
2017/02/20,20.604166666666668,70.54166666666667,2.0
2017/02/21,19.504166666666663,74.33333333333333,0.0
2017/02/22,19.61666666666667,81.0,21.0
2017/02/23,15.704166666666666,77.375,0.0
2017/02/24,13.141666666666666,83.75,43.0
2017/02/25,14.229166666666664,85.20833333333333,42.0
2017/02/26,13.320833333333333,82.125,15.0
2017/02/27,15.308333333333332,66.41666666666667,0.0
2017/02/28,14.675000000000002,77.25,0.0
